"family_prompt_id","canonical_family_name","surface","domain","member_count","risk_range","base_authority","base_data_ceiling","base_tool_ceiling","base_memory_ceiling","member_data_classes","member_tool_classes","member_memory_scopes","required_modules","exceptions","owner","status"
"FAM-TRANSVERSAL-CROSS-SURFACE-RESOLUTION-SURFACE-CONFLICT-RESOLUTION-v1","surface_conflict_resolution","TRANSVERSAL","cross_surface_resolution","2","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK;SURFACE_MEMORY","MOD-TRANSVERSAL-CROSS-SURFACE-RESOLUTION-SURFACE-CONFLICT-RESOLUTION-v1","NONE","AG-TRV-0001","APPROVED"
"FAM-TRANSVERSAL-ENTERPRISE-ARCHITECTURE-PORTABILITY-CROSS-SURFACE-CONTRACTS-v1","cross_surface_contracts","TRANSVERSAL","enterprise_architecture_portability","1","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK","MOD-TRANSVERSAL-ENTERPRISE-ARCHITECTURE-PORTABILITY-CROSS-SURFACE-CONTRACTS-v1","FAMILY_STABILITY_REVIEW_REQUIRED","AG-TRV-0015","APPROVED"
"FAM-TRANSVERSAL-ENTERPRISE-ARCHITECTURE-PORTABILITY-ENTERPRISE-ARCHITECTURE-v1","enterprise_architecture","TRANSVERSAL","enterprise_architecture_portability","1","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK","MOD-TRANSVERSAL-ENTERPRISE-ARCHITECTURE-PORTABILITY-ENTERPRISE-ARCHITECTURE-v1","FAMILY_STABILITY_REVIEW_REQUIRED","AG-TRV-0015","APPROVED"
"FAM-TRANSVERSAL-FOUNDER-LIAISON-ELEVATION-COORDINATION-v1","elevation_coordination","TRANSVERSAL","founder_liaison","2","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","FOUNDER_ONLY_DATA","FOUNDER_AUTHORIZED_TOOLS","FOUNDER_PRIVATE_MEMORY","MOD-TRANSVERSAL-FOUNDER-LIAISON-ELEVATION-COORDINATION-v1","NONE","AG-TRV-0046","APPROVED"
"FAM-TRANSVERSAL-FOUNDER-LIAISON-FOUNDER-EVIDENCE-PREPARATION-v1","founder_evidence_preparation","TRANSVERSAL","founder_liaison","1","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","FOUNDER_ONLY_DATA","FOUNDER_AUTHORIZED_TOOLS","FOUNDER_PRIVATE_MEMORY","MOD-TRANSVERSAL-FOUNDER-LIAISON-FOUNDER-EVIDENCE-PREPARATION-v1","FAMILY_STABILITY_REVIEW_REQUIRED","AG-TRV-0046","APPROVED"
"FAM-TRANSVERSAL-FOUNDER-LIAISON-FOUNDER-LIAISON-v1","founder_liaison","TRANSVERSAL","founder_liaison","2","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","FOUNDER_ONLY_DATA","FOUNDER_AUTHORIZED_TOOLS","FOUNDER_PRIVATE_MEMORY","MOD-TRANSVERSAL-FOUNDER-LIAISON-FOUNDER-LIAISON-v1","NONE","AG-TRV-0001","APPROVED"
"FAM-TRANSVERSAL-GLOBAL-COMPLIANCE-CORPORATE-ETHICS-v1","corporate_ethics","TRANSVERSAL","global_compliance","1","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK","MOD-TRANSVERSAL-GLOBAL-COMPLIANCE-CORPORATE-ETHICS-v1","FAMILY_STABILITY_REVIEW_REQUIRED","AG-TRV-0042","APPROVED"
"FAM-TRANSVERSAL-GLOBAL-COMPLIANCE-GLOBAL-COMPLIANCE-v1","global_compliance","TRANSVERSAL","global_compliance","2","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK;SURFACE_MEMORY","MOD-TRANSVERSAL-GLOBAL-COMPLIANCE-GLOBAL-COMPLIANCE-v1","NONE","AG-TRV-0001","APPROVED"
"FAM-TRANSVERSAL-GLOBAL-COMPLIANCE-MULTI-REGION-POLICY-v1","multi_region_policy","TRANSVERSAL","global_compliance","1","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK","MOD-TRANSVERSAL-GLOBAL-COMPLIANCE-MULTI-REGION-POLICY-v1","FAMILY_STABILITY_REVIEW_REQUIRED","AG-TRV-0042","APPROVED"
"FAM-TRANSVERSAL-GLOBAL-COSTS-AI-COST-PORTFOLIO-v1","ai_cost_portfolio","TRANSVERSAL","global_costs","1","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK","MOD-TRANSVERSAL-GLOBAL-COSTS-AI-COST-PORTFOLIO-v1","FAMILY_STABILITY_REVIEW_REQUIRED","AG-TRV-0033","APPROVED"
"FAM-TRANSVERSAL-GLOBAL-COSTS-GLOBAL-COST-GOVERNANCE-v1","global_cost_governance","TRANSVERSAL","global_costs","2","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK;SURFACE_MEMORY","MOD-TRANSVERSAL-GLOBAL-COSTS-GLOBAL-COST-GOVERNANCE-v1","NONE","AG-TRV-0001","APPROVED"
"FAM-TRANSVERSAL-GLOBAL-COSTS-INFRASTRUCTURE-ECONOMICS-v1","infrastructure_economics","TRANSVERSAL","global_costs","1","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK","MOD-TRANSVERSAL-GLOBAL-COSTS-INFRASTRUCTURE-ECONOMICS-v1","FAMILY_STABILITY_REVIEW_REQUIRED","AG-TRV-0033","APPROVED"
"FAM-TRANSVERSAL-RESILIENCE-CONTINUITY-ENTERPRISE-RESILIENCE-v1","enterprise_resilience","TRANSVERSAL","resilience_continuity","2","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK;SURFACE_MEMORY","MOD-TRANSVERSAL-RESILIENCE-CONTINUITY-ENTERPRISE-RESILIENCE-v1","NONE","AG-TRV-0001","APPROVED"
"FAM-TRANSVERSAL-RESILIENCE-CONTINUITY-GLOBAL-CONTINUITY-v1","global_continuity","TRANSVERSAL","resilience_continuity","2","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK","MOD-TRANSVERSAL-RESILIENCE-CONTINUITY-GLOBAL-CONTINUITY-v1","NONE","AG-TRV-0037","APPROVED"
"FAM-TRANSVERSAL-RESILIENCE-CONTINUITY-SYSTEMIC-INCIDENT-COORDINATION-v1","systemic_incident_coordination","TRANSVERSAL","resilience_continuity","1","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK","MOD-TRANSVERSAL-RESILIENCE-CONTINUITY-SYSTEMIC-INCIDENT-COORDINATION-v1","FAMILY_STABILITY_REVIEW_REQUIRED","AG-TRV-0037","APPROVED"
